date,shipments_total,shipments_ex_transport,shipments_ex_defense,shipments_primary_metals,shipments_fabricated_metals,shipments_machinery,shipments_computers_electronics,shipments_computers,shipments_communications,shipments_electrical,shipments_transportation,shipments_motor_vehicles,shipments_nondef_aircraft,shipments_defense_aircraft,shipments_other_durables,shipments_capital_goods,shipments_nondef_capital,shipments_core_capital,shipments_defense_capital,orders_total,orders_ex_transport,orders_ex_defense,orders_primary_metals,orders_fabricated_metals,orders_machinery,orders_computers_electronics,orders_computers,orders_communications,orders_electrical,orders_transportation,orders_motor_vehicles,orders_nondef_aircraft,orders_defense_aircraft,orders_other_durables,orders_capital_goods,orders_nondef_capital,orders_core_capital,orders_defense_capital,unfilled_total,unfilled_ex_transport,unfilled_ex_defense,unfilled_primary_metals,unfilled_fabricated_metals,unfilled_machinery,unfilled_computers_electronics,unfilled_electrical,unfilled_transportation,unfilled_motor_vehicles,unfilled_nondef_aircraft,unfilled_defense_aircraft,unfilled_other_durables,unfilled_capital_goods,unfilled_core_capital,inventory_total,inventory_ex_transport,inventory_ex_defense,inventory_primary_metals,inventory_fabricated_metals,inventory_machinery,inventory_computers_electronics,inventory_electrical,inventory_transportation,inventory_motor_vehicles,inventory_nondef_aircraft,inventory_defense_aircraft,inventory_other_durables,inventory_capital_goods,inventory_core_capital
1994-07-31,148565.0,106908.0,141259.0,11989.0,16349.0,18703.0,27267.0,3959.0,4169.0,8221.0,41657.0,30752.0,4194.0,2711.0,24379.0,51843.0,45142.0,42885.0,6701.0,145013.0,104841.0,138141.0,12217.0,16502.0,19528.0,23762.0,4120.0,4149.0,8307.0,40172.0,31054.0,3111.0,2119.0,24525.0,52193.0,45823.0,38263.0,6370.0,428538.0,294557.0,294557.0,22936.0,28993.0,46725.0,81487.0,13474.0,226552.0,14998.0,104982.0,45891.0,8371.0,296644.0,100529.0,247017.0,181510.0,222028.0,18871.0,27154.0,39035.0,45927.0,12966.0,65507.0,19168.0,23694.0,13828.0,37557.0,122855.0,82915.0
1994-08-31,149668.0,106961.0,142076.0,12182.0,16459.0,19022.0,27139.0,3986.0,4199.0,7978.0,42707.0,31572.0,4045.0,3094.0,24181.0,52220.0,45447.0,43076.0,6773.0,145884.0,103904.0,139058.0,12085.0,16767.0,20035.0,22975.0,4084.0,4191.0,7812.0,41980.0,31946.0,3365.0,2841.0,24230.0,51772.0,46033.0,42246.0,5739.0,428792.0,295577.0,295577.0,22839.0,29301.0,47738.0,81361.0,13308.0,225825.0,15372.0,104302.0,45638.0,8420.0,296196.0,101859.0,248044.0,182795.0,223240.0,18995.0,27360.0,39457.0,46237.0,13162.0,65249.0,19083.0,23672.0,13493.0,37584.0,123365.0,83647.0
1994-09-30,148008.0,107119.0,141056.0,12310.0,16401.0,19417.0,26894.0,3925.0,4216.0,7869.0,40889.0,30359.0,4215.0,2590.0,24228.0,51898.0,45584.0,43322.0,6314.0,145487.0,104826.0,139135.0,13113.0,16326.0,19847.0,23340.0,4069.0,4461.0,8099.0,40661.0,30463.0,3714.0,2625.0,24101.0,51733.0,46086.0,48695.0,5647.0,430311.0,297696.0,297696.0,23642.0,29226.0,48168.0,81847.0,13538.0,225597.0,15476.0,103801.0,45673.0,8293.0,296031.0,103044.0,248871.0,183711.0,224620.0,19192.0,27341.0,39939.0,46203.0,13334.0,65160.0,19451.0,23463.0,13137.0,37702.0,122888.0,83988.0
1994-10-31,150644.0,109161.0,143397.0,12694.0,16694.0,19555.0,27389.0,4169.0,4194.0,8065.0,41483.0,30516.0,4088.0,2725.0,24764.0,52343.0,45753.0,43646.0,6590.0,149547.0,107955.0,141113.0,13177.0,16853.0,20784.0,24094.0,4599.0,4059.0,8591.0,41592.0,30766.0,2796.0,2430.0,24456.0,54653.0,46997.0,45533.0,7656.0,433310.0,299508.0,299508.0,24125.0,29385.0,49397.0,82648.0,14064.0,225706.0,15726.0,102509.0,45378.0,7985.0,298341.0,105357.0,250163.0,184944.0,225601.0,19543.0,27666.0,40155.0,46397.0,13453.0,65219.0,19479.0,23238.0,13136.0,37730.0,123345.0,84342.0
1994-11-30,153109.0,110776.0,145901.0,12888.0,16839.0,19618.0,28488.0,4891.0,4457.0,8107.0,42333.0,31686.0,3962.0,2767.0,24836.0,53468.0,46910.0,44846.0,6558.0,150038.0,107142.0,143323.0,13087.0,17125.0,20783.0,23893.0,5219.0,4518.0,8102.0,42896.0,31673.0,4290.0,2802.0,24152.0,54668.0,48620.0,44983.0,6048.0,434540.0,301231.0,301231.0,24324.0,29671.0,50562.0,82354.0,14059.0,226269.0,15713.0,102837.0,45413.0,7301.0,299541.0,106453.0,251515.0,186244.0,227343.0,19883.0,27817.0,40452.0,46676.0,13532.0,65271.0,19757.0,23128.0,12811.0,37884.0,123366.0,84812.0
1994-12-31,156482.0,113351.0,149674.0,13925.0,16947.0,21107.0,28091.0,4129.0,4323.0,8107.0,43131.0,32813.0,4062.0,2683.0,25174.0,54120.0,48072.0,45860.0,6048.0,152489.0,109357.0,144805.0,13870.0,17561.0,20949.0,23829.0,3664.0,5076.0,8201.0,43132.0,32951.0,2382.0,1921.0,24947.0,53875.0,46777.0,50223.0,7098.0,434899.0,300714.0,300714.0,24269.0,30285.0,50404.0,82444.0,14153.0,226270.0,15851.0,101157.0,44651.0,7074.0,299296.0,106779.0,253095.0,188179.0,230123.0,20185.0,28155.0,40838.0,47029.0,13776.0,64916.0,20154.0,23451.0,12117.0,38196.0,123368.0,85717.0
1995-01-31,157247.0,113738.0,149781.0,13622.0,17743.0,19759.0,28673.0,4319.0,4464.0,8403.0,43509.0,32009.0,4253.0,2644.0,25538.0,54365.0,47488.0,45244.0,6877.0,150459.0,111899.0,145879.0,13875.0,18222.0,20813.0,24307.0,4469.0,4907.0,8626.0,38560.0,31842.0,2057.0,1007.0,26056.0,51699.0,47530.0,42629.0,4169.0,432805.0,301506.0,301506.0,24522.0,30764.0,51458.0,82772.0,14376.0,221321.0,15684.0,98961.0,43014.0,7592.0,296630.0,108852.0,254813.0,190694.0,231965.0,20523.0,28813.0,41288.0,47739.0,14005.0,64119.0,20259.0,22660.0,12418.0,38326.0,123594.0,86834.0
1995-02-28,157396.0,114168.0,150488.0,13503.0,17615.0,20382.0,28942.0,4511.0,4301.0,8340.0,43228.0,32045.0,4686.0,2589.0,25386.0,54881.0,48592.0,45939.0,6289.0,153856.0,109484.0,146538.0,13372.0,17932.0,20278.0,23932.0,4797.0,4018.0,8411.0,44372.0,32222.0,4915.0,3285.0,25559.0,55919.0,49227.0,45785.0,6692.0,434001.0,302292.0,302292.0,24391.0,31081.0,51354.0,82498.0,14447.0,222465.0,15861.0,99190.0,43710.0,7765.0,297668.0,109113.0,256365.0,192759.0,233610.0,20824.0,29362.0,41714.0,48381.0,14042.0,63606.0,20323.0,22420.0,11960.0,38436.0,123878.0,87499.0
1995-03-31,155596.0,113152.0,148675.0,13602.0,17500.0,19739.0,29130.0,4568.0,4311.0,8331.0,42444.0,32122.0,3862.0,2482.0,24850.0,53436.0,47160.0,45318.0,6276.0,152888.0,109712.0,145807.0,13650.0,17741.0,20090.0,24617.0,4491.0,5165.0,8556.0,43176.0,32249.0,4114.0,2517.0,25058.0,55387.0,48719.0,51930.0,6668.0,436109.0,304240.0,304240.0,24439.0,31322.0,51705.0,82801.0,14672.0,223197.0,15988.0,99442.0,43745.0,7973.0,299619.0,109890.0,258641.0,194258.0,235816.0,21014.0,29830.0,42511.0,48236.0,14185.0,64383.0,20506.0,22802.0,11855.0,38482.0,124733.0,88085.0
1995-04-30,157671.0,114841.0,150682.0,13557.0,17679.0,20393.0,29850.0,4736.0,4478.0,8240.0,42830.0,31848.0,4270.0,2455.0,25122.0,55146.0,48743.0,46461.0,6403.0,151401.0,110480.0,145517.0,13396.0,17693.0,19901.0,25903.0,5332.0,5042.0,8166.0,40921.0,31737.0,3818.0,1514.0,25421.0,54442.0,48831.0,44023.0,5611.0,434900.0,304136.0,304136.0,24278.0,31336.0,51213.0,83915.0,14598.0,221288.0,15877.0,98990.0,42804.0,8272.0,298915.0,110205.0,260137.0,195853.0,237644.0,21266.0,30192.0,42545.0,48678.0,14204.0,64284.0,20575.0,22814.0,11796.0,38968.0,124597.0,88527.0
1995-05-31,155524.0,114213.0,148289.0,13307.0,17395.0,19929.0,30617.0,5191.0,4423.0,8167.0,41311.0,30442.0,3913.0,2614.0,24798.0,54988.0,48529.0,46614.0,6459.0,152838.0,111794.0,146352.0,12852.0,18061.0,20610.0,26720.0,5656.0,5377.0,8249.0,41044.0,30214.0,4630.0,2513.0,25302.0,56550.0,50995.0,46332.0,5555.0,437528.0,307513.0,307513.0,23823.0,32002.0,51894.0,85332.0,14680.0,221021.0,15649.0,99707.0,42703.0,8776.0,300477.0,111992.0,262161.0,197381.0,239591.0,21303.0,30618.0,43042.0,49002.0,14290.0,64780.0,20683.0,22957.0,12004.0,39126.0,125657.0,89365.0
1995-06-30,156708.0,115141.0,149805.0,13319.0,17473.0,20380.0,30788.0,4862.0,4738.0,8347.0,41567.0,30686.0,4216.0,2516.0,24834.0,55607.0,49329.0,47124.0,6278.0,150051.0,109440.0,143562.0,12712.0,17425.0,21247.0,25141.0,4771.0,4553.0,8243.0,40611.0,30760.0,3309.0,1409.0,24672.0,55194.0,49312.0,53540.0,5882.0,436469.0,306868.0,306868.0,23216.0,31954.0,52761.0,85283.0,14576.0,220065.0,15723.0,98800.0,41596.0,8614.0,300064.0,112838.0,262697.0,199029.0,240484.0,21455.0,30744.0,43565.0,49583.0,14307.0,63668.0,20648.0,22543.0,11485.0,39375.0,125775.0,90156.0
1995-07-31,155508.0,114674.0,148603.0,13236.0,17756.0,19957.0,30261.0,4371.0,4351.0,8380.0,40834.0,29845.0,4164.0,2670.0,25084.0,54237.0,48138.0,45905.0,6099.0,148915.0,108990.0,142786.0,12659.0,17685.0,19780.0,24896.0,3909.0,5340.0,8488.0,39925.0,29561.0,4200.0,2770.0,25482.0,53668.0,48029.0,40132.0,5639.0,435490.0,306665.0,306665.0,22639.0,31883.0,52584.0,85532.0,14684.0,219156.0,15439.0,98836.0,41696.0,9012.0,299495.0,112895.0,263958.0,200138.0,241717.0,21562.0,30697.0,43621.0,50210.0,14355.0,63820.0,20637.0,22627.0,11196.0,39693.0,126697.0,90931.0
1995-08-31,158130.0,117231.0,151040.0,13230.0,17636.0,20555.0,31563.0,4993.0,4527.0,8652.0,40899.0,30785.0,3568.0,2432.0,25595.0,55501.0,49096.0,47284.0,6405.0,154372.0,112316.0,147062.0,13585.0,17768.0,21215.0,25700.0,4777.0,4739.0,8588.0,42056.0,31560.0,4150.0,3283.0,25460.0,56376.0,49796.0,44665.0,6580.0,437616.0,308571.0,308571.0,22994.0,32015.0,53244.0,85553.0,14620.0,220313.0,16214.0,99418.0,42547.0,8877.0,300370.0,113113.0,264114.0,200558.0,242324.0,21635.0,30577.0,43757.0,50756.0,14305.0,63556.0,20661.0,22593.0,11232.0,39528.0,126758.0,91442.0
1995-09-30,162135.0,118751.0,155081.0,13500.0,17835.0,21088.0,32162.0,5165.0,4543.0,8615.0,43384.0,32652.0,4242.0,2358.0,25551.0,56619.0,50153.0,48057.0,6466.0,160175.0,113019.0,153556.0,13303.0,17796.0,22008.0,26606.0,4828.0,5218.0,8412.0,47156.0,32619.0,7898.0,2578.0,24894.0,62082.0,55726.0,53961.0,6356.0,441696.0,313086.0,313086.0,22797.0,31976.0,54164.0,86037.0,14417.0,224085.0,16181.0,103074.0,42767.0,8220.0,305833.0,114487.0,265774.0,202007.0,243811.0,21582.0,30393.0,44079.0,51869.0,14209.0,63767.0,20584.0,22539.0,11168.0,39875.0,128264.0,92809.0
1995-10-31,160560.0,118404.0,153688.0,13398.0,17971.0,20832.0,32069.0,5078.0,4668.0,8495.0,42156.0,31949.0,3787.0,2466.0,25639.0,55585.0,49480.0,47758.0,6105.0,155473.0,115650.0,149481.0,13731.0,18112.0,21537.0,28407.0,5264.0,6509.0,8507.0,39823.0,31434.0,3461.0,2220.0,25356.0,57057.0,51986.0,49638.0,5071.0,442507.0,314777.0,314777.0,23130.0,32117.0,54869.0,88273.0,14429.0,221752.0,15666.0,102748.0,42521.0,7937.0,307305.0,117012.0,267062.0,203581.0,245385.0,21584.0,30404.0,44128.0,53019.0,14265.0,63481.0,20615.0,22579.0,10839.0,40181.0,129153.0,93994.0
1995-11-30,160003.0,118341.0,153382.0,13196.0,17758.0,20871.0,32455.0,5434.0,4711.0,8553.0,41662.0,31124.0,4116.0,2326.0,25508.0,56780.0,50888.0,48739.0,5892.0,156146.0,113473.0,150718.0,13411.0,17996.0,21392.0,27131.0,6382.0,4637.0,8569.0,42673.0,30882.0,6430.0,2328.0,24974.0,58887.0,54154.0,48844.0,4733.0,444404.0,317867.0,317867.0,23345.0,32355.0,55390.0,88703.0,14445.0,222763.0,15424.0,105062.0,42523.0,7403.0,309412.0,118071.0,266643.0,203498.0,245857.0,21607.0,30338.0,44314.0,52831.0,14192.0,63145.0,20733.0,23086.0,10012.0,40216.0,128939.0,94156.0
1995-12-31,166204.0,122489.0,159298.0,13516.0,18387.0,22773.0,33210.0,5126.0,5340.0,8663.0,43715.0,33072.0,4036.0,2473.0,25940.0,59294.0,53107.0,51286.0,6187.0,163279.0,116432.0,156997.0,13544.0,18386.0,23004.0,27344.0,4344.0,5672.0,8772.0,46847.0,32726.0,8480.0,2310.0,25382.0,63845.0,58004.0,55290.0,5841.0,447510.0,321597.0,321597.0,23373.0,32354.0,55621.0,88868.0,14554.0,225895.0,15078.0,109506.0,42360.0,6845.0,313963.0,118006.0,267437.0,204195.0,246750.0,21441.0,30284.0,44591.0,53626.0,14171.0,63242.0,20796.0,23197.0,9769.0,40082.0,129709.0,94673.0
1996-01-31,156881.0,116520.0,149722.0,12672.0,17921.0,20865.0,31368.0,4485.0,4758.0,8434.0,40361.0,30846.0,2946.0,2440.0,25260.0,55119.0,48619.0,47338.0,6500.0,155806.0,112070.0,148982.0,12893.0,17960.0,21185.0,26027.0,4521.0,5476.0,8036.0,43736.0,30584.0,6473.0,2428.0,25969.0,58166.0,52120.0,43364.0,6046.0,452372.0,326794.0,326794.0,23594.0,32393.0,55941.0,89464.0,14156.0,229270.0,14816.0,113033.0,42348.0,7554.0,317010.0,118599.0,270284.0,206139.0,249498.0,21665.0,30358.0,44926.0,54924.0,14009.0,64145.0,20994.0,23782.0,9887.0,40257.0,130835.0,95458.0
1996-02-29,154948.0,114408.0,148283.0,12531.0,17182.0,20571.0,31811.0,5089.0,4769.0,8076.0,40540.0,30715.0,3510.0,2284.0,24237.0,55557.0,49511.0,47837.0,6046.0,150773.0,110398.0,145094.0,12550.0,17150.0,21265.0,26891.0,5132.0,5147.0,8006.0,40375.0,30518.0,4812.0,1547.0,24536.0,57573.0,52255.0,50577.0,5318.0,453836.0,329244.0,329244.0,23613.0,32361.0,56635.0,90183.0,14086.0,229105.0,14619.0,114335.0,41611.0,7853.0,319026.0,119945.0,270362.0,205956.0,249655.0,21602.0,30706.0,45053.0,54250.0,14026.0,64406.0,20877.0,24178.0,9900.0,40319.0,130948.0,95206.0
1996-03-31,160676.0,121193.0,153721.0,13004.0,18131.0,21836.0,33134.0,5059.0,5017.0,8782.0,39483.0,29207.0,3674.0,2579.0,26306.0,58417.0,52223.0,50325.0,6194.0,164976.0,114653.0,152130.0,12676.0,18301.0,21010.0,26863.0,4713.0,5453.0,8892.0,50323.0,28855.0,8598.0,4946.0,26911.0,68572.0,56387.0,55519.0,12185.0,464172.0,333689.0,333689.0,23285.0,32531.0,55809.0,89948.0,14196.0,239945.0,14267.0,119259.0,43978.0,8458.0,329181.0,119400.0,270703.0,205362.0,249667.0,21717.0,30510.0,45223.0,53967.0,13745.0,65341.0,21338.0,24348.0,9995.0,40200.0,131119.0,94855.0
1996-04-30,161875.0,119289.0,155193.0,13075.0,18220.0,20661.0,32440.0,4739.0,4955.0,8624.0,42586.0,32433.0,3749.0,2376.0,26269.0,56403.0,50409.0,48614.0,5994.0,156830.0,113802.0,150475.0,13126.0,18870.0,20134.0,26655.0,4907.0,5235.0,8399.0,43028.0,32420.0,4586.0,2356.0,26618.0,56512.0,50728.0,46081.0,5784.0,465089.0,334933.0,334933.0,23336.0,33181.0,55282.0,90125.0,13971.0,240387.0,14254.0,120096.0,43958.0,8807.0,329290.0,118888.0,270093.0,205190.0,249202.0,21622.0,30503.0,45275.0,54207.0,13763.0,64903.0,21022.0,24479.0,9876.0,39820.0,131391.0,95200.0
1996-05-31,165577.0,121407.0,158770.0,13221.0,18478.0,21318.0,33007.0,4861.0,5116.0,8664.0,44170.0,33144.0,4633.0,2435.0,26719.0,58545.0,52435.0,49805.0,6110.0,164502.0,117175.0,156429.0,13666.0,19020.0,21649.0,27181.0,5315.0,4742.0,8587.0,47327.0,32915.0,6893.0,2967.0,27072.0,62595.0,55165.0,48230.0,7430.0,469914.0,338492.0,338492.0,23781.0,33723.0,55613.0,90199.0,13894.0,243544.0,14025.0,122356.0,44490.0,9160.0,333340.0,119588.0,270316.0,205237.0,249329.0,21620.0,30494.0,45518.0,53776.0,13696.0,65079.0,20781.0,24854.0,9818.0,40133.0,131771.0,95172.0
1996-06-30,168274.0,123961.0,161427.0,13136.0,18843.0,22429.0,33105.0,4789.0,5304.0,9046.0,44313.0,33807.0,3944.0,2454.0,27402.0,59674.0,53511.0,51589.0,6163.0,164599.0,117889.0,156863.0,13617.0,19293.0,22400.0,26365.0,4873.0,4852.0,9196.0,46710.0,33698.0,4854.0,3224.0,27018.0,61496.0,54476.0,56383.0,7020.0,472134.0,339823.0,339823.0,24262.0,34173.0,55584.0,89354.0,14044.0,245941.0,13916.0,123266.0,45260.0,8776.0,335162.0,119555.0,270198.0,204610.0,248885.0,21659.0,30401.0,45358.0,53193.0,13714.0,65588.0,20556.0,25070.0,10200.0,40285.0,131904.0,94685.0
1996-07-31,164913.0,120317.0,158164.0,13169.0,18522.0,20573.0,32508.0,4662.0,5338.0,8723.0,44596.0,34080.0,4200.0,2372.0,26822.0,57231.0,51209.0,49208.0,6022.0,163588.0,116598.0,157889.0,13554.0,18982.0,21040.0,27499.0,5238.0,6015.0,8718.0,46990.0,34256.0,6871.0,2492.0,26805.0,59947.0,55301.0,45169.0,4646.0,476647.0,345386.0,345386.0,24647.0,34633.0,56051.0,90183.0,14039.0,248335.0,14092.0,125937.0,45380.0,8759.0,337878.0,121394.0,270584.0,204583.0,249183.0,21541.0,30569.0,45493.0,53061.0,13796.0,66001.0,20885.0,25224.0,10182.0,40123.0,132085.0,94710.0
1996-08-31,165620.0,122021.0,158882.0,13118.0,18923.0,21059.0,33128.0,4885.0,5248.0,8759.0,43599.0,32386.0,4781.0,2629.0,27034.0,58867.0,52822.0,50278.0,6045.0,157310.0,117708.0,151860.0,13363.0,19459.0,21424.0,27699.0,5167.0,5765.0,8824.0,39602.0,32180.0,2182.0,2088.0,26939.0,55793.0,50906.0,47604.0,4887.0,473958.0,343985.0,343985.0,24892.0,35169.0,56416.0,90375.0,14104.0,244338.0,13886.0,123338.0,44839.0,8664.0,334804.0,121896.0,271017.0,204994.0,249911.0,21522.0,30829.0,45743.0,52711.0,13648.0,66023.0,21053.0,25457.0,9698.0,40541.0,132188.0,94746.0
1996-09-30,168582.0,123621.0,161719.0,13217.0,19068.0,21910.0,33247.0,4953.0,5441.0,8809.0,44961.0,33658.0,4543.0,2723.0,27370.0,59874.0,53763.0,51324.0,6111.0,165442.0,116336.0,159031.0,13039.0,19973.0,22243.0,25321.0,4326.0,3931.0,8767.0,49106.0,33719.0,8752.0,2301.0,26993.0,61214.0,55893.0,55286.0,5321.0,476545.0,347024.0,347024.0,24714.0,36074.0,56749.0,88176.0,14062.0,248483.0,13947.0,127547.0,44417.0,8287.0,336144.0,120396.0,271911.0,205378.0,251175.0,21733.0,30942.0,45550.0,52493.0,13785.0,66533.0,21151.0,26031.0,9628.0,40875.0,132467.0,94642.0
1996-10-31,164965.0,123246.0,158520.0,13142.0,18818.0,21100.0,34026.0,5083.0,5697.0,8855.0,41719.0,31377.0,4208.0,2352.0,27305.0,58495.0,52754.0,50663.0,5741.0,165266.0,119499.0,158298.0,12859.0,19101.0,21054.0,29984.0,5670.0,7062.0,8965.0,45767.0,31199.0,8177.0,2885.0,27536.0,61925.0,55625.0,52030.0,6300.0,482916.0,352872.0,352872.0,24431.0,36357.0,56703.0,90204.0,14172.0,252531.0,13769.0,131516.0,44950.0,8518.0,339574.0,122289.0,272455.0,205229.0,251705.0,21651.0,30967.0,45671.0,52166.0,13815.0,67226.0,21367.0,26847.0,9330.0,40959.0,133022.0,94556.0
1996-11-30,169821.0,125733.0,162851.0,13539.0,19218.0,21679.0,34601.0,5186.0,5947.0,9218.0,44088.0,32878.0,4757.0,2429.0,27478.0,60832.0,54624.0,52150.0,6208.0,170783.0,119569.0,156723.0,12963.0,19495.0,21723.0,29093.0,5414.0,6017.0,9235.0,51214.0,32796.0,5186.0,2005.0,27060.0,68106.0,54534.0,51080.0,13572.0,490023.0,352889.0,352889.0,23855.0,36634.0,56747.0,90841.0,14189.0,259657.0,13687.0,131945.0,44526.0,8100.0,346848.0,122803.0,273142.0,205252.0,252452.0,21682.0,31189.0,45757.0,51661.0,13988.0,67890.0,21121.0,27567.0,9144.0,40975.0,133698.0,94376.0
1996-12-31,169364.0,125711.0,162306.0,13476.0,19083.0,22923.0,34896.0,5008.0,5952.0,8937.0,43653.0,31596.0,5431.0,2553.0,26396.0,62333.0,55881.0,53292.0,6452.0,162332.0,116695.0,151939.0,13379.0,19364.0,22992.0,25961.0,4667.0,3398.0,8791.0,45637.0,31352.0,4066.0,3230.0,26208.0,62081.0,52363.0,55851.0,9718.0,489147.0,348678.0,348678.0,23758.0,36915.0,56816.0,88062.0,14043.0,261641.0,13443.0,130580.0,45203.0,7912.0,346596.0,120276.0,272428.0,204323.0,252571.0,21743.0,31296.0,45322.0,50879.0,13937.0,68105.0,21126.0,28473.0,8895.0,41146.0,132746.0,93441.0
1997-01-31,168307.0,123591.0,161510.0,13545.0,19158.0,20592.0,34185.0,5234.0,5693.0,8877.0,44716.0,33739.0,4735.0,2361.0,27234.0,59175.0,53105.0,50928.0,6070.0,161827.0,118690.0,157118.0,13827.0,19304.0,20733.0,28145.0,5251.0,5798.0,9324.0,43137.0,33902.0,4500.0,1629.0,27357.0,57816.0,53933.0,46338.0,3883.0,488645.0,350264.0,350264.0,24040.0,37061.0,56957.0,88000.0,14490.0,260062.0,13606.0,130345.0,44471.0,8035.0,345237.0,121306.0,273791.0,204887.0,253129.0,21680.0,31351.0,45321.0,51517.0,13937.0,68904.0,21169.0,28615.0,9511.0,41081.0,134452.0,94110.0
1997-02-28,174085.0,127517.0,166831.0,13965.0,19659.0,21684.0,35408.0,5142.0,6478.0,9055.0,46568.0,34516.0,5096.0,2472.0,27746.0,62284.0,55737.0,53129.0,6547.0,170221.0,123490.0,163696.0,13865.0,20169.0,21467.0,30728.0,5179.0,6998.0,9130.0,46731.0,34538.0,6213.0,2137.0,28131.0,63844.0,58023.0,53877.0,5821.0,491116.0,353464.0,353464.0,23940.0,37571.0,56740.0,89655.0,14565.0,260225.0,13628.0,131462.0,44136.0,8420.0,346797.0,122462.0,274586.0,204875.0,254374.0,21830.0,31382.0,45021.0,51576.0,13995.0,69711.0,21426.0,29607.0,8926.0,41071.0,134725.0,94084.0
1997-03-31,175605.0,129195.0,168717.0,13794.0,19744.0,22336.0,36399.0,5109.0,6348.0,9041.0,46410.0,33933.0,5856.0,2380.0,27881.0,63322.0,56987.0,53688.0,6335.0,167568.0,123185.0,162083.0,13748.0,20190.0,22450.0,29295.0,4326.0,6399.0,9479.0,44383.0,34091.0,5225.0,1709.0,28023.0,61684.0,56876.0,61241.0,4808.0,490223.0,353974.0,353974.0,23894.0,38017.0,56854.0,89695.0,15003.0,258198.0,13786.0,130831.0,43465.0,8562.0,345159.0,122969.0,274005.0,205195.0,254670.0,22047.0,31535.0,44986.0,51681.0,13978.0,68810.0,21384.0,29547.0,8508.0,40968.0,133930.0,94330.0
1997-04-30,178425.0,130278.0,171169.0,13967.0,20487.0,22255.0,36053.0,5430.0,6673.0,9436.0,48147.0,35048.0,6212.0,2521.0,28080.0,64322.0,57769.0,54482.0,6553.0,174054.0,125909.0,167051.0,14402.0,20978.0,22429.0,29922.0,5598.0,6781.0,9578.0,48145.0,35019.0,6443.0,1683.0,28600.0,65329.0,58534.0,51554.0,6795.0,492183.0,356187.0,356187.0,24329.0,38508.0,57028.0,89895.0,15145.0,258196.0,13757.0,131062.0,42627.0,9082.0,346166.0,123531.0,275619.0,206292.0,256094.0,21964.0,31582.0,45543.0,52089.0,14165.0,69327.0,21671.0,29605.0,8597.0,40949.0,135188.0,95230.0
1997-05-31,174936.0,128356.0,168007.0,13756.0,19848.0,21788.0,35892.0,5544.0,6733.0,9167.0,46580.0,33750.0,6093.0,2283.0,27905.0,63598.0,57348.0,54054.0,6250.0,168586.0,122860.0,162721.0,14009.0,20185.0,21492.0,29530.0,5788.0,6955.0,9209.0,45726.0,33934.0,5598.0,1822.0,28435.0,62217.0,56732.0,51281.0,5485.0,492334.0,357402.0,357402.0,24582.0,38845.0,56732.0,90034.0,15187.0,257342.0,13941.0,130567.0,42166.0,9612.0,344785.0,123401.0,276535.0,207039.0,257337.0,21980.0,31566.0,45604.0,52657.0,14264.0,69496.0,21991.0,29769.0,8460.0,40968.0,135664.0,95944.0
1997-06-30,179927.0,132345.0,172649.0,14193.0,20400.0,22994.0,37094.0,5602.0,6961.0,9340.0,47582.0,34279.0,6309.0,2332.0,28324.0,66042.0,59410.0,55945.0,6632.0,174828.0,126457.0,168024.0,14308.0,21148.0,22520.0,30873.0,4632.0,8047.0,9151.0,48371.0,34067.0,7958.0,2221.0,28457.0,66892.0,60619.0,62721.0,6273.0,493879.0,359421.0,359421.0,24697.0,39593.0,56258.0,90457.0,14998.0,258131.0,13729.0,132216.0,42055.0,9745.0,345635.0,123428.0,276790.0,208062.0,257948.0,22049.0,31847.0,45761.0,52835.0,14339.0,68728.0,21239.0,30040.0,8324.0,41231.0,135943.0,96513.0
1997-07-31,183172.0,132019.0,176176.0,14010.0,20241.0,22576.0,37345.0,5808.0,7437.0,9290.0,51153.0,37137.0,7130.0,2185.0,28557.0,66929.0,60480.0,56487.0,6449.0,178860.0,128937.0,172439.0,14415.0,20438.0,22815.0,32570.0,5856.0,7398.0,9524.0,49923.0,37296.0,6015.0,1962.0,29175.0,68370.0,62368.0,52355.0,6002.0,495937.0,362054.0,362054.0,25102.0,39790.0,56497.0,92052.0,15232.0,256901.0,13888.0,131101.0,41832.0,10363.0,347076.0,125910.0,278157.0,209221.0,259288.0,22103.0,31799.0,45779.0,54109.0,14450.0,68936.0,21270.0,30244.0,8480.0,40981.0,136996.0,97421.0
1997-08-31,181229.0,132814.0,174538.0,14114.0,20505.0,22791.0,37800.0,5818.0,7628.0,9338.0,48415.0,35761.0,6204.0,2009.0,28266.0,66095.0,60020.0,56866.0,6075.0,177302.0,127817.0,170596.0,14301.0,20688.0,23774.0,31387.0,5587.0,7848.0,9519.0,49485.0,35688.0,7243.0,2096.0,28148.0,68502.0,62531.0,53356.0,5971.0,498648.0,364750.0,364750.0,25289.0,39973.0,57480.0,92277.0,15413.0,257971.0,13815.0,132140.0,41919.0,10245.0,349483.0,127276.0,279043.0,209951.0,260335.0,22171.0,31819.0,45693.0,54475.0,14420.0,69092.0,21227.0,30590.0,8262.0,41373.0,137168.0,97686.0
